path,name,dataset,language,feature_extractor,classifier,repeat,WSS@95%,RRF@10%,ATD
D:\Thesis\output\DE_EN\doc2vec\logistic,Hall_2012_DE_EN_3.h5,Hall_2012,DE_EN,doc2vec,logistic,9,89.20781538,98.05825243,2.47251879
D:\Thesis\output\DE_EN\doc2vec\logistic,Hall_2012_DE_EN_4.h5,Hall_2012,DE_EN,doc2vec,logistic,10,89.76904559,98.05825243,2.39895949
D:\Thesis\output\DE_EN\doc2vec\logistic,Hall_2012_DE_EN_5.h5,Hall_2012,DE_EN,doc2vec,logistic,11,89.39863365,98.05825243,2.568418322
D:\Thesis\output\DE_EN\doc2vec\logistic,Hall_2012_DE_EN_6.h5,Hall_2012,DE_EN,doc2vec,logistic,12,89.65679955,98.05825243,2.390132374
D:\Thesis\output\DE_EN\doc2vec\logistic,Hall_2012_DE_EN_7.h5,Hall_2012,DE_EN,doc2vec,logistic,13,89.85884243,99.02912621,2.285296749
D:\Thesis\output\DE_EN\doc2vec\logistic,Hall_2012_DE_EN_8.h5,Hall_2012,DE_EN,doc2vec,logistic,14,89.94863926,98.05825243,2.268405354
D:\Thesis\output\DE_EN\doc2vec\logistic,Hall_2012_DE_EN_9.h5,Hall_2012,DE_EN,doc2vec,logistic,15,89.67924876,98.05825243,2.24715489
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_1.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,1,85.55650481,95.23809524,4.271052206
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_10.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,2,85.54034188,95.23809524,4.266434228
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_11.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,3,85.21708344,92.85714286,4.457310644
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_12.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,4,86.83337566,95.23809524,4.098262871
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_13.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,5,86.9303532,95.23809524,4.309535354
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_14.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,6,86.42930261,95.23809524,4.602776944
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_15.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,7,86.29999923,95.23809524,4.152908941
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_2.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,8,85.50801604,95.23809524,3.933554996
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_3.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,9,86.15453293,95.23809524,4.456540981
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_4.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,10,86.33232507,95.23809524,4.032841519
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_5.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,11,86.75256105,95.23809524,4.18369546
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_6.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,12,85.4756902,95.23809524,4.362257268
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_7.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,13,86.51011722,95.23809524,3.852355554
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_8.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,14,86.60709475,95.23809524,4.077866802
D:\Thesis\output\DE_EN\doc2vec\logistic,van_de_Schoot_2017_DE_EN_9.h5,van_de_Schoot_2017,DE_EN,doc2vec,logistic,15,86.36465092,95.23809524,4.052852756
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_1.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,1,59.98819827,77.5,9.272718332
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_10.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,2,77.92682927,82.5,7.841758458
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_11.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,3,59.67348544,72.5,8.939319434
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_12.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,4,80.52321007,80,7.569335169
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_13.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,5,62.26986625,77.5,9.348446105
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_14.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,6,60.93233674,80,8.610837923
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_15.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,7,60.10621558,80,9.320908733
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_2.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,8,79.34303698,80,8.072875688
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_3.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,9,63.01730921,80,8.683615264
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_4.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,10,59.75216365,75,9.2127262
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_5.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,11,60.93233674,75,9.343528718
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_6.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,12,61.7191188,80,8.598052714
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_7.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,13,59.28009441,82.5,8.496754524
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_8.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,14,79.02832415,80,8.856707317
D:\Thesis\output\DE_EN\multilingual_post\logistic,ACEInhibitors_DE_EN_9.h5,ACEInhibitors,DE_EN,multilingual_post,logistic,15,78.24154209,77.5,8.415125885
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_1.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,1,51.94871052,67.85714286,11.65138469
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_10.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,2,52.12257317,71.42857143,11.3015896
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_11.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,3,55.65778035,64.28571429,11.42060272
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_12.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,4,51.39814547,67.85714286,11.2705427
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_13.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,5,53.71631411,82.14285714,10.76344331
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_14.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,6,52.93393219,57.14285714,11.30469429
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_15.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,7,55.88959722,67.85714286,11.43716107
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_2.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,8,54.0350623,71.42857143,10.91350333
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_3.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,9,52.5862069,75,11.12772695
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_4.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,10,52.06461895,71.42857143,12.50620938
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_5.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,11,53.10779484,60.71428571,11.49821998
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_6.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,12,52.49927557,50,12.50827917
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_7.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,13,51.77484787,71.42857143,10.96007368
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_8.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,14,53.62938279,71.42857143,11.2695078
D:\Thesis\output\DE_EN\multilingual_post\logistic,Appenzeller-Herzog_2020_DE_EN_9.h5,Appenzeller-Herzog_2020,DE_EN,multilingual_post,logistic,15,51.42712257,71.42857143,10.97766693
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_1.h5,Hall_2012,DE_EN,multilingual_post,logistic,1,90.80170919,99.02912621,1.672629511
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_10.h5,Hall_2012,DE_EN,multilingual_post,logistic,2,91.64355452,99.02912621,1.569755467
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_11.h5,Hall_2012,DE_EN,multilingual_post,logistic,3,90.84660761,99.02912621,1.653231651
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_12.h5,Hall_2012,DE_EN,multilingual_post,logistic,4,91.12722272,99.02912621,1.721778021
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_13.h5,Hall_2012,DE_EN,multilingual_post,logistic,5,91.30681639,99.02912621,1.735727044
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_14.h5,Hall_2012,DE_EN,multilingual_post,logistic,6,90.72313696,99.02912621,1.680475836
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_15.h5,Hall_2012,DE_EN,multilingual_post,logistic,7,91.0935489,99.02912621,1.708264905
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_2.h5,Hall_2012,DE_EN,multilingual_post,logistic,8,91.22824416,99.02912621,1.703687882
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_3.h5,Hall_2012,DE_EN,multilingual_post,logistic,9,91.29559178,99.02912621,1.625769512
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_4.h5,Hall_2012,DE_EN,multilingual_post,logistic,10,91.12722272,98.05825243,1.717309975
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_5.h5,Hall_2012,DE_EN,multilingual_post,logistic,11,91.19457034,98.05825243,1.664129325
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_6.h5,Hall_2012,DE_EN,multilingual_post,logistic,12,91.63232991,99.02912621,1.659116395
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_7.h5,Hall_2012,DE_EN,multilingual_post,logistic,13,90.91395523,99.02912621,1.672847464
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_8.h5,Hall_2012,DE_EN,multilingual_post,logistic,14,90.835383,99.02912621,1.69671337
D:\Thesis\output\DE_EN\multilingual_post\logistic,Hall_2012_DE_EN_9.h5,Hall_2012,DE_EN,multilingual_post,logistic,15,90.92517984,99.02912621,1.744118253
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_1.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,1,66.20948687,85.71428571,7.4601507
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_10.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,2,67.16309928,85.71428571,7.316608557
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_11.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,3,67.97124539,85.71428571,7.466308004
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_12.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,4,65.15889692,85.71428571,6.75129111
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_13.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,5,64.67400925,85.71428571,7.565979358
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_14.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,6,64.4154025,85.71428571,9.084909218
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_15.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,7,67.3247285,76.19047619,7.15113102
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_2.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,8,67.06612175,85.71428571,7.534808008
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_3.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,9,65.5791329,85.71428571,7.549431604
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_4.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,10,66.11250933,85.71428571,7.081476521
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_5.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,11,65.62762166,85.71428571,7.260038329
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_6.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,12,65.77308796,76.19047619,9.74489521
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_7.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,13,68.76322858,85.71428571,6.508462444
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_8.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,14,65.70843628,83.33333333,7.245029901
D:\Thesis\output\DE_EN\multilingual_post\logistic,van_de_Schoot_2017_DE_EN_9.h5,van_de_Schoot_2017,DE_EN,multilingual_post,logistic,15,68.82788027,85.71428571,7.126501805
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_1.h5,ACEInhibitors,EN,doc2vec,logistic,1,64.55153423,77.5,9.41138867
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_10.h5,ACEInhibitors,EN,doc2vec,logistic,2,72.10464201,77.5,9.485149489
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_11.h5,ACEInhibitors,EN,doc2vec,logistic,3,61.60110149,70,10.6427026
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_12.h5,ACEInhibitors,EN,doc2vec,logistic,4,62.46656176,75,10.9672502
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_13.h5,ACEInhibitors,EN,doc2vec,logistic,5,60.18489378,75,10.78038946
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_14.h5,ACEInhibitors,EN,doc2vec,logistic,6,61.24704957,75,10.03884736
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_15.h5,ACEInhibitors,EN,doc2vec,logistic,7,63.76475216,82.5,9.033733281
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_2.h5,ACEInhibitors,EN,doc2vec,logistic,8,64.70889064,75,10.16473249
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_3.h5,ACEInhibitors,EN,doc2vec,logistic,9,64.94492526,77.5,9.85001967
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_4.h5,ACEInhibitors,EN,doc2vec,logistic,10,64.63021243,75,9.780192762
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_5.h5,ACEInhibitors,EN,doc2vec,logistic,11,66.16443745,77.5,9.368115657
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_6.h5,ACEInhibitors,EN,doc2vec,logistic,12,64.66955153,75,9.54120771
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_7.h5,ACEInhibitors,EN,doc2vec,logistic,13,72.57671125,77.5,9.683811959
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_8.h5,ACEInhibitors,EN,doc2vec,logistic,14,65.18095987,75,10.5286192
D:\Thesis\output\EN\doc2vec\logistic,ACEInhibitors_9.h5,ACEInhibitors,EN,doc2vec,logistic,15,62.82061369,72.5,10.69187648
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_1.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,1,56.06345987,67.85714286,10.1994246
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_10.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,2,52.99188641,67.85714286,11.08426129
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_11.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,3,57.10663576,71.42857143,9.658173614
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_12.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,4,40.09707331,71.42857143,13.45210498
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_13.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,5,33.63517821,71.42857143,15.75578507
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_14.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,6,53.28165749,71.42857143,10.07627189
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_15.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,7,41.63286004,10.71428571,18.87392888
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_2.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,8,55.16516952,75,9.612638159
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_3.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,9,54.00608519,75,9.675766858
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_4.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,10,51.31121414,75,11.36264851
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_5.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,11,54.96232976,67.85714286,10.75930372
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_6.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,12,54.32483338,64.28571429,10.39708987
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_7.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,13,56.5560707,78.57142857,10.7675829
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_8.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,14,53.89017676,71.42857143,11.06770294
D:\Thesis\output\EN\doc2vec\logistic,Appenzeller-Herzog_2020_9.h5,Appenzeller-Herzog_2020,EN,doc2vec,logistic,15,47.92089249,71.42857143,12.22264768
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_1.h5,Hall_2012,EN,doc2vec,logistic,1,90.66701394,99.02912621,2.201929542
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_10.h5,Hall_2012,EN,doc2vec,logistic,2,90.66701394,99.02912621,2.100581173
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_11.h5,Hall_2012,EN,doc2vec,logistic,3,91.00375207,99.02912621,2.072029267
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_12.h5,Hall_2012,EN,doc2vec,logistic,4,90.835383,99.02912621,2.20432703
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_13.h5,Hall_2012,EN,doc2vec,logistic,5,90.67823854,99.02912621,2.516981301
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_14.h5,Hall_2012,EN,doc2vec,logistic,6,90.94762905,99.02912621,2.079984569
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_15.h5,Hall_2012,EN,doc2vec,logistic,7,90.46497106,99.02912621,2.175012287
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_2.h5,Hall_2012,EN,doc2vec,logistic,8,90.5772171,99.02912621,2.119107219
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_3.h5,Hall_2012,EN,doc2vec,logistic,9,91.26191797,99.02912621,2.138940986
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_4.h5,Hall_2012,EN,doc2vec,logistic,10,90.64456473,99.02912621,2.141774381
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_5.h5,Hall_2012,EN,doc2vec,logistic,11,90.84660761,99.02912621,2.285841633
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_6.h5,Hall_2012,EN,doc2vec,logistic,12,90.79048459,99.02912621,2.050996756
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_7.h5,Hall_2012,EN,doc2vec,logistic,13,90.66701394,99.02912621,2.15016559
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_8.h5,Hall_2012,EN,doc2vec,logistic,14,91.0710997,99.02912621,2.045112012
D:\Thesis\output\EN\doc2vec\logistic,Hall_2012_9.h5,Hall_2012,EN,doc2vec,logistic,15,91.0710997,99.02912621,2.083907732
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_1.h5,van_de_Schoot_2017,EN,doc2vec,logistic,1,87.41524087,97.61904762,4.010906124
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_10.h5,van_de_Schoot_2017,EN,doc2vec,logistic,2,86.31616215,97.61904762,4.276824678
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_11.h5,van_de_Schoot_2017,EN,doc2vec,logistic,3,86.60709475,97.61904762,4.490406151
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_12.h5,van_de_Schoot_2017,EN,doc2vec,logistic,4,86.31616215,97.61904762,4.389580303
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_13.h5,van_de_Schoot_2017,EN,doc2vec,logistic,5,86.6394206,97.61904762,4.048619609
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_14.h5,van_de_Schoot_2017,EN,doc2vec,logistic,6,85.96057786,97.61904762,4.129049389
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_15.h5,van_de_Schoot_2017,EN,doc2vec,logistic,7,86.33232507,97.61904762,3.844274092
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_2.h5,van_de_Schoot_2017,EN,doc2vec,logistic,8,86.17069585,97.61904762,4.581996044
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_3.h5,van_de_Schoot_2017,EN,doc2vec,logistic,9,85.54034188,97.61904762,4.799810663
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_4.h5,van_de_Schoot_2017,EN,doc2vec,logistic,10,85.79894864,97.61904762,4.611243237
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_5.h5,van_de_Schoot_2017,EN,doc2vec,logistic,11,85.97674079,97.61904762,4.847914598
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_6.h5,van_de_Schoot_2017,EN,doc2vec,logistic,12,85.13626883,92.85714286,5.112293827
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_7.h5,van_de_Schoot_2017,EN,doc2vec,logistic,13,87.2212858,97.61904762,4.005133652
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_8.h5,van_de_Schoot_2017,EN,doc2vec,logistic,14,86.26767339,97.61904762,4.599698292
D:\Thesis\output\EN\doc2vec\logistic,van_de_Schoot_2017_9.h5,van_de_Schoot_2017,EN,doc2vec,logistic,15,87.18895995,97.61904762,4.092490398
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_1.h5,ACEInhibitors,EN,multilingual_post,logistic,1,53.85129819,75,9.465479937
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_10.h5,ACEInhibitors,EN,multilingual_post,logistic,2,54.67741935,77.5,9.873623131
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_11.h5,ACEInhibitors,EN,multilingual_post,logistic,3,53.73328088,85,9.154701023
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_12.h5,ACEInhibitors,EN,multilingual_post,logistic,4,55.58221873,77.5,9.480232101
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_13.h5,ACEInhibitors,EN,multilingual_post,logistic,5,54.24468922,77.5,9.576612903
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_14.h5,ACEInhibitors,EN,multilingual_post,logistic,6,56.80173092,80,9.138965382
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_15.h5,ACEInhibitors,EN,multilingual_post,logistic,7,53.9299764,80,8.972757671
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_2.h5,ACEInhibitors,EN,multilingual_post,logistic,8,55.62155783,77.5,9.225511408
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_3.h5,ACEInhibitors,EN,multilingual_post,logistic,9,54.20535012,80,9.66315893
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_4.h5,ACEInhibitors,EN,multilingual_post,logistic,10,56.29032258,82.5,9.160601888
D:\Thesis\output\EN\multilingual_post\logistic,ACEInhibitors_5.h5,ACEInhibitors,EN,multilingual_post,logistic,11,54.40204563,77.5,9.215676633
